source_file,intervention_name,intervention_category,n_total,n_success,success_rate_percent,followup_weeks,is_refractory,is_rct,dose_intensity,combo_therapy,oracle_vibe_score,outcome_type,prior_treatment,fistula_complexity,study_year,confidence_score,effective,stringency_score,stringency_x_vibe,stringency_x_refractory,adjusted_vibe,is_refractory_cohort,previous_biologic_failure,stringency_rating,dropout_rate,concomitant_meds_allowed,blinding,has_placebo_arm,analysis_type,primary_endpoint_type,extraction_confidence,exclusion_reason,sample_size,success_percentage,is_valid_trial,num_healed,data_source,success_class,blinding_Double-Blind,blinding_Open-Label,blinding_Single-Blind,blinding_Unknown,cat_Antibiotic,cat_Biologic,cat_Combination,cat_Other,cat_Small_Molecule,cat_Stem_Cell,cat_Surgical,intervention_category_Antibiotic,intervention_category_Biologic,intervention_category_Combination,intervention_category_Other,intervention_category_Small_Molecule,intervention_category_Stem_Cell,intervention_category_Surgical,blinding_Double-Blind.1,blinding_Open-Label.1,blinding_Single-Blind.1,blinding_Unknown.1,analysis_type_ITT,analysis_type_Modified-ITT,analysis_type_Per-Protocol,analysis_type_Unknown,primary_endpoint_type_Clinical,primary_endpoint_type_Combined,primary_endpoint_type_Endoscopic,primary_endpoint_type_Radiological,primary_endpoint_type_Unknown,study_group,sample_weight,is_small_cohort
Zhang_2024_Identification_of_neural_alterations_in_patients_w_PMC11607295.pdf,multiparameter brain MRI-based radiomics model,Other,276.0,230.0,83.33,0.0,0.0,0.0,Unknown,0.0,80.0,Radiological,unknown,Unknown,2024.0,90.0,1.0,0.8,0.64,0.0,75.2,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,276.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,4b929d2d9a0c,0.5,0
A_2017_Experimental_porcine_model_of_complex_fistula-in-a_PMC5352923.pdf,Rubber band ligation surgery,Surgical,12.0,10.0,83.33,7.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2017.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,12.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,c476ef538ef5,0.5,1
Spiridakis_2017_Synchronous_mucinous_adenocarcinoma_of_the_recto_s_PMC5479962.pdf,Laparoscopic extralevator abdominoperineal resection,Surgical,1.0,1.0,100.0,208.0,0.0,0.0,Unknown,0.0,60.0,Fistula_Closure,unknown,Complex,2017.0,90.0,1.0,0.6,0.36,0.0,58.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,603272781724,0.5,1
Ayoub_2019_Pre-operative_total_parenteral_nutrition_improves__PMC6454845.pdf,Pre-operative total parenteral nutrition (TPN),Other,144.0,55.0,38.19,4.0,0.0,0.0,Unknown,0.0,60.0,Clinical,mixed,Unknown,2019.0,80.0,0.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,144.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,e02d1d6e0ce3,0.5,0
Roan_2015_Mobilization_of_Endothelial_Progenitor_Cells_Follo_PMC4804910.pdf,Radiocephalic fistula surgery,Surgical,30.0,22.0,73.3,12.0,0.0,0.0,Unknown,0.0,50.0,Clinical,unknown,Unknown,2015.0,50.0,1.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,30.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,199407e6e4c6,0.5,1
Yarur_2025_Real-world_Clinical_Effectiveness_and_Safety_of_Ve_PMC12225727.pdf,Vedolizumab and Adalimumab,Biologic,362.0,218.0,66.3,52.0,0.0,0.0,Standard,0.0,70.0,Clinical,bio_naive,Unknown,2025.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,362.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,e8e13708f38f,0.5,0
"Huguet_2022_Subcutaneous_Infliximab_[CT-P13],_a_True_Biologic__PMC9495964.pdf",Subcutaneous Infliximab (CT-P13),Biologic,60.0,57.0,95.0,26.0,0.0,0.0,Standard,0.0,70.0,Clinical,bio_experienced,Unknown,2022.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,60.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,c8f1fdee358e,0.5,0
Li_2022_Application_of_omental_interposition_to_reduce_pan_PMC9160680.pdf,omental interposition,Surgical,196.0,127.0,64.8,0.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Unknown,2022.0,80.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,196.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,5063648aaeb1,0.5,0
Awad_2023_A_comparative_study_between_high_ligation_of_the_i_PMC10413541.pdf,High ligation of the inter-sphincteric fistula tract by lateral approach (modified LIFT) vs Fistulotomy and primary sphincteroplasty (FIPS),Surgical,80.0,67.0,83.75,52.0,0.0,1.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2023.0,90.0,1.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,80.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,5e4823e9ab00,0.5,0
Garg_2021_A_Simple_Protocol_to_Effectively_Manage_Anal_Fistu_PMC7866917.pdf,Two-step protocol for anal fistulas with no obvious internal opening,Surgical,700.0,140.0,90.9,143.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2021.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,700.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,eab78051d817,0.5,0
Zhao_2023_Anal_fistulotomy_with_one-stage_shaped_skin_grafti_PMC10363312.pdf,Anal fistulotomy with one-stage shaped skin grafting,Surgical,104.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Simple,2023.0,85.0,0.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,104.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1a1d9b4aad79,0.5,0
Hampson_2018_Outcomes_and_Quality_of_Life_Among_Men_After_Anal__PMC6289716.pdf,Anal Sphincter-Sparing Transperineal Rectourethral Fistula Repair,Surgical,21.0,20.0,95.0,2371.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2018.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,21.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,ee5344a47ec9,0.5,1
Segheto_2025_EPIDEMIOLOGICAL_AND_CLINICAL_PROFILE_OF_CROHN'S_DI_PMC12435744.pdf,Immunobiological,Biologic,328.0,210.0,64.0,1560.0,0.0,0.0,Unknown,0.0,60.0,Clinical,unknown,Mixed,2025.0,85.0,1.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,328.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,62767caa4805,0.5,0
Gao_2025_Urethral_stricture_excision_and_primary_end-to-end_PMC12271926.pdf,Urethral stricture excision and primary end-to-end anastomosis,Surgical,37.0,22.0,59.46,247.0,0.0,0.0,Unknown,0.0,60.0,Clinical,unknown,Unknown,2025.0,90.0,0.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,37.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,5017ef9c9629,0.5,0
Qiao_2025_Analysis_of_the_distribution_characteristics_of_in_PMC12001717.pdf,Radical surgery,Surgical,200.0,155.0,77.5,2.0,0.0,0.0,Unknown,0.0,60.0,Clinical,unknown,Unknown,2025.0,85.0,1.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,200.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,04c1ff5f9f6f,0.5,0
Unknown_1929_DISCUSSION_ON_FISTULA-IN-ANO._PMC2103044.pdf,abdomino-perineal excision of the rectum,Surgical,3.0,3.0,100.0,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,1927.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,3.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0d892d3de319,0.5,1
Xiao_2025_A_modified_sphincter-preserved_procedure_for_high__PMC12453686.pdf,Core-out fistulectomy combined with suture repair of the external anal sphincter defect and endorectal advancement flap,Surgical,5.0,5.0,100.0,104.0,0.0,0.0,Unknown,1.0,70.0,Fistula_Closure,unknown,Complex,2025.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,5.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,e8b93220cc5f,0.5,1
Ohta_2021_Successful_laparoscopy-assisted_repair_of_a_rectov_PMC7966635.pdf,Laparoscopy-assisted repair of rectovaginal fistula,Surgical,2.0,2.0,100.0,91.0,1.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2021.0,90.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,2.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,e8e1bf4fa85b,0.5,1
Salzmann_2022_Drug-Related_Adverse_Events_Necessitating_Treatmen_PMC9645537.pdf,Drug therapy for IBD,Other,509.0,132.0,25.9,0.0,0.0,0.0,Unknown,1.0,50.0,Clinical,unknown,Unknown,2022.0,80.0,0.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,509.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0303a988c92b,0.5,0
Shen_2024_Intensive_care_of_a_patient_undergoing_combined_mu_PMC11296420.pdf,Combined multi-organ cluster transplantation,Surgical,1.0,1.0,100.0,8.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2024.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,19d74351987a,0.5,1
Gilshtein_2022_Advancement_Flap__PMC6057133.pdf,Anterolateral Thigh Free Flap,Surgical,1.0,1.0,100.0,0.0,1.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2018.0,80.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,6d8cb0209b65,0.5,1
Çakır_2015_Review_of_our_ileal_pouch_experience_in_the_light__PMC4415552.pdf,Restorative proctocolectomy and J pouch ileo-anal anastomosis,Surgical,35.0,33.0,94.29,364.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2015.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,35.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,38c64432d01c,0.5,0
Li_2019_Expanding_the_spectrum_of_A20_haploinsufficiency_i_PMC6624950.pdf,Anti-TNFα (etanercept),Biologic,4.0,1.0,25.0,26.0,0.0,0.0,Standard,1.0,70.0,Clinical,unknown,Unknown,2019.0,75.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,4.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,46c4bce7ab43,0.5,1
Kawamoto_2025_Neutrophil-to-Lymphocyte_Ratio_as_a_Biomarker_for__PMC12041980.pdf,Abdominal surgery,Surgical,206.0,180.0,87.4,8.0,0.0,0.0,Unknown,0.0,60.0,Clinical,unknown,Unknown,2025.0,85.0,1.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,206.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0ddd8f7e33d0,0.5,0
Gulsever_2025_Apicoectomy_versus_apical_curettage_in_combination_PMC11890632.pdf,"Apicoectomy, Apical Curettage, L-PRF",Combination,64.0,0.0,90.0,52.0,0.0,1.0,Standard,1.0,70.0,Radiological,unknown,Unknown,2025.0,85.0,1.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,64.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,c1903297fdd7,0.5,0
Guo_2025_Rare_giant_perianal_smooth_muscle_tumor_A_case_rep_PMC12035377.pdf,Surgical removal of perianal smooth muscle tumor,Surgical,1.0,1.0,100.0,104.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2025.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0d3fc84d2e6d,0.5,1
Marzano_2015_Paradoxical_Autoinflammatory_Skin_Reaction_to_Tumo_PMC4912246.pdf,Tumor Necrosis Factor Alpha Blockers,Biologic,3.0,3.0,100.0,0.0,0.0,0.0,Unknown,0.0,50.0,Clinical,unknown,Unknown,2015.0,70.0,1.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,3.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,7c9c7ded8588,0.5,1
Mandili_2022_Case_Report_of_Schistosomiasis_Complicated_with_Pe_PMC8761684.pdf,Praziquantel,Antibiotic,1.0,1.0,100.0,0.0,0.0,0.0,Standard,0.0,70.0,Clinical,unknown,Complex,2022.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,bb5dad2fd5a1,0.5,1
Na_2024_Optimal_timeframe_for_achieving_biochemical_remiss_PMC11479425.pdf,first-line biologics,Biologic,183.0,123.0,67.2,416.0,0.0,0.0,Unknown,0.0,60.0,Clinical,bio_naive,Unknown,2024.0,90.0,1.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,183.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,43d524d40741,0.5,0
Alahmari_2019_Complex_anal_fistula_involving_male_genital_tract__PMC6827772.pdf,Surgical excision of fistula,Surgical,3.0,2.0,66.67,52.0,0.0,0.0,Unknown,0.0,60.0,Fistula_Closure,unknown,Complex,2019.0,70.0,1.0,0.6,0.36,0.0,58.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,3.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,cac6a59edccd,0.5,1
Saigusa_2018_A_series_of_seton_techniques_involving_top-down_th_PMC6752135.pdf,Seton drainage techniques with biological agents,Combination,18.0,17.0,94.4,208.0,0.0,0.0,Unknown,1.0,80.0,Fistula_Closure,bio_naive,Complex,2018.0,90.0,1.0,0.6,0.48,0.0,78.4,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,18.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8788e223c548,0.5,1
Bien_2007_Utilization_of_preoperative_cerebrospinal_fluid_dr_PMC1876157.pdf,Preoperative lumbar CSF drain,Surgical,150.0,141.0,94.0,104.0,0.0,0.0,Unknown,0.0,80.0,Fistula_Closure,unknown,Unknown,2007.0,90.0,1.0,0.6,0.48,0.0,78.4,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,150.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,c6f2519f7b73,0.5,0
Aimaiti_2017_Sonographic_appearance_of_anal_cushions_of_hemorrh_PMC5449423.pdf,Sonographic examination,Other,104.0,30.0,28.85,0.0,0.0,0.0,Unknown,0.0,60.0,Radiological,unknown,Unknown,2017.0,70.0,0.0,0.8,0.48,0.0,56.400000000000006,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,104.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,a271a50d7f5a,0.5,0
Seril_2016_Auto-inflammatory_diseases_in_ileal_pouch_patients_PMC4760059.pdf,immunosuppressive and anti-inflammatory therapies,Combination,2.0,2.0,100.0,0.0,1.0,0.0,Unknown,1.0,60.0,Clinical,unknown,Unknown,2016.0,70.0,1.0,0.5,0.3,0.5,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,2.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3fb68bbdba16,0.5,1
Zawadzki_2017_An_open_prospective_study_evaluating_efficacy_and__PMC5355500.pdf,Activated carbon rectal application,Other,28.0,10.0,35.7,24.0,0.0,0.0,Standard,0.0,70.0,Fistula_Closure,unknown,Unknown,2017.0,80.0,0.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,28.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,f7c29f02c693,0.5,1
Waidyasekera_2020_The_role_of_routine_flexible_sigmoidoscopy_in_pati_PMC7160965.pdf,Flexible Sigmoidoscopy,Other,159.0,2.0,1.26,0.0,0.0,0.0,Unknown,0.0,40.0,Clinical,unknown,Mixed,2020.0,85.0,0.0,0.5,0.2,0.0,40.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,159.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,6877c112deec,0.5,0
Khubchandani_1984_Comparison_of_results_of_treatment_of_fistula-in-a_PMC1439886.pdf,Lay-Open Technique vs. Parks Technique,Surgical,137.0,129.0,94.16,26.0,0.0,0.0,Unknown,0.0,60.0,Fistula_Closure,unknown,Mixed,1984.0,90.0,1.0,0.6,0.36,0.0,58.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,137.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,f4bbef32f321,0.5,0
Chen_2004_Transanal_approach_in_repairing_acquired_rectovest_PMC4724962.pdf,Transanal approach in repairing acquired rectovestibular fistula,Surgical,96.0,90.0,93.75,0.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Simple,2004.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,96.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,3a4447b338e9,0.5,0
Wang_2022_Construction_and_Application_of_Standardized_Posto_PMC9339645.pdf,Standardized Postoperative Pain-Management Procedure,Other,94.0,48.0,51.06,52.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2022.0,85.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,94.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,d4677ebdd750,0.5,0
Konan_2018_The_contribution_of_preoperative_MRI_to_the_surgic_PMC6223824.pdf,Preoperative MRI,Other,136.0,46.0,33.8,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Mixed,2018.0,80.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,136.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,72909fc8052e,0.5,0
Park_2024_Primary_surgery_versus_pharmacotherapy_for_newly_d_PMC11384257.pdf,Primary surgery versus pharmacotherapy,Combination,93.0,15.0,16.13,343.0,0.0,0.0,Unknown,1.0,60.0,Clinical,unknown,Unknown,2024.0,85.0,0.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,93.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,9403e93ee93a,0.5,0
Banagala_2018_Efficacy_of_irrigation_tubes_in_the_management_of__PMC6234780.pdf,Irrigation catheters,Surgical,32.0,28.0,87.5,26.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Complex,2018.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,32.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,4c5f7ea5c513,0.5,1
Schnitzler_2015_Solid_Organ_Transplantation_in_Patients_with_Infla_PMC4545391.pdf,Solid Organ Transplantation,Surgical,31.0,26.0,83.9,447.6,0.0,0.0,Unknown,0.0,70.0,Clinical,mixed,Unknown,2015.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,31.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,db3a23d13f27,0.5,1
Hsu_2023_Surgical_management_of_perianal_fistula_using_an_o_PMC10404168.pdf,Ovine forestomach matrix (OFM) implant,Biologic,14.0,9.0,64.0,37.6,0.0,0.0,Standard,0.0,70.0,Fistula_Closure,unknown,Complex,2023.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,14.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,442f34b0d876,0.5,1
Tan_2025_Abdominoperineal_pull-through_with_delayed_coloana_PMC12361269.pdf,Abdominoperineal pull-through with delayed coloanal anastomosis,Surgical,97.0,79.0,81.4,104.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Complex,2025.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,97.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,f6fdf3bd9127,0.5,0
Ni_2024_Prediction_of_Perianal_Fistula_in_Crohn's_Disease__PMC11059798.pdf,Computed Tomography Enterography,Other,98.0,40.0,40.82,0.0,0.0,0.0,Unknown,0.0,60.0,Radiological,unknown,Mixed,2024.0,85.0,0.0,0.8,0.48,0.0,56.400000000000006,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,98.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,5c7dfd297a45,0.5,0
